mag,mapped_reads,mag_length,total_decon_sample_reads,sample_id,rpkm
samp_4344,10210,4351921,56108058,samp_918,4.1813786919800495e-5
samp_4380,11778,4773271,56108058,samp_918,4.397746795431605e-5
samp_468,1471,4238051,56108058,samp_918,6.186161543368914e-6
samp_471,43568,4577490,56108058,samp_918,1.6963481227845158e-4
samp_477,26025,4344744,56108058,samp_918,1.0675821623514e-4
samp_481,18675,3602070,56108058,samp_918,9.240239435183378e-5
samp_507,12816,3568765,56108058,samp_918,6.400432333355017e-5
samp_2059,5235,3786874,72728648,samp_921,1.9007732726333553e-5
samp_2073,582,4337595,72728648,samp_921,1.8448814782354149e-6
samp_3937,1091,4108029,72728648,samp_921,3.65162133269426e-6
samp_4305,104,3905470,72728648,samp_921,3.6614618962924857e-7
samp_4344,2383,4351921,72728648,samp_921,7.529003950652849e-6
samp_4380,1942,4773271,72728648,samp_921,5.5940664306035245e-6
samp_468,84,4238051,72728648,samp_921,2.7252578115813297e-7
samp_471,1138,4577490,72728648,samp_921,3.418293455883083e-6
samp_477,2905,4344744,72728648,samp_921,9.193405797434932e-6
samp_481,1502,3602070,72728648,samp_921,5.733400369401469e-6
samp_507,1446,3568765,72728648,samp_921,5.571149691569664e-6
samp_2059,24600,3786874,75039852,samp_924,8.656897654357368e-5
samp_2073,9306,4337595,75039852,samp_924,2.8590521675207087e-5
samp_3937,16163,4108029,75039852,samp_924,5.2432009574140765e-5
samp_4305,2445,3905470,75039852,samp_924,8.342833734098127e-6
samp_4344,23866,4351921,75039852,samp_924,7.308136735346728e-5
samp_4380,24111,4773271,75039852,samp_924,6.731427340009973e-5
samp_468,3046,4238051,75039852,samp_924,9.57793204785694e-6
samp_471,27158,4577490,75039852,samp_924,7.906393238486932e-5
samp_477,43444,4344744,75039852,samp_924,1.3325197174877525e-4
samp_481,30771,3602070,75039852,samp_924,1.1384068310653332e-4
samp_507,32627,3568765,75039852,samp_924,1.2183364095387782e-4
samp_2059,3663,3786874,45396154,samp_927,2.1307721064645683e-5
samp_2073,393,4337595,45396154,samp_927,1.99583433713278e-6
samp_3937,713,4108029,45396154,samp_927,3.823287601573365e-6
samp_4305,21,3905470,45396154,samp_927,1.1844778071012873e-7
samp_4344,1216,4351921,45396154,samp_927,6.155077296648489e-6
samp_4380,803,4773271,45396154,samp_927,3.7057864818523927e-6
samp_468,28,4238051,45396154,samp_927,1.4553679010469245e-7
samp_471,872,4577490,45396154,samp_927,4.196333732089485e-6
samp_477,1454,4344744,45396154,samp_927,7.371929168680048e-6
samp_481,895,3602070,45396154,samp_927,5.47333242970395e-6
samp_507,817,3568765,45396154,samp_927,5.042954443746798e-6
samp_2059,8501,3786874,48946608,samp_930,4.586343307804312e-5
samp_2073,2987,4337595,48946608,samp_930,1.4069012723929124e-5
samp_3937,1829,4108029,48946608,samp_930,9.096149804427529e-6
samp_4305,131,3905470,48946608,samp_930,6.852915692523143e-7
samp_4344,1896,4351921,48946608,samp_930,8.900916550369748e-6
samp_4380,3732,4773271,48946608,samp_930,1.5973605063319934e-5
samp_468,125,4238051,48946608,samp_930,6.025890475190894e-7
samp_471,5719,4577490,48946608,samp_930,2.5525255136992314e-5
samp_477,9232,4344744,48946608,samp_930,4.341192090788328e-5
samp_481,6665,3602070,48946608,samp_930,3.780292501661126e-5
samp_507,2710,3568765,48946608,samp_930,1.55141769050258e-5
samp_2059,3170,3786874,58204968,samp_933,1.438196913086521e-5
samp_2073,421,4337595,58204968,samp_933,1.6675276405510208e-6
samp_3937,790,4108029,58204968,samp_933,3.3039505277464353e-6
samp_4305,16,3905470,58204968,samp_933,7.038605454827756e-8
samp_4344,1326,4351921,58204968,samp_933,5.234828596807208e-6
samp_4380,878,4773271,58204968,samp_933,3.160227654591432e-6
samp_468,23,4238051,58204968,samp_933,9.32398578158807e-8
samp_471,750,4577490,58204968,samp_933,2.8149702176096524e-6
samp_477,1608,4344744,58204968,samp_933,6.358604271711862e-6
samp_481,1206,3602070,58204968,samp_933,5.752214925978912e-6
samp_507,1016,3568765,58204968,samp_933,4.891203162157779e-6
samp_2059,8170,3786874,42668674,samp_936,5.056290932372139e-5
samp_2073,2304,4337595,42668674,samp_936,1.244870938579292e-5
samp_3937,1475,4108029,42668674,samp_936,8.41490801339127e-6
samp_4305,49,3905470,42668674,samp_936,2.940448837518491e-7
samp_4344,1255,4351921,42668674,samp_936,6.758550701030784e-6
samp_4380,3269,4773271,42668674,samp_936,1.6050541247361397e-5
samp_468,63,4238051,42668674,samp_936,3.483896337294466e-7
samp_471,3399,4577490,42668674,samp_936,1.7402619062221956e-5
samp_477,6441,4344744,42668674,samp_936,3.4744011521453514e-5
samp_481,4001,3602070,42668674,samp_936,2.6031983265277123e-5
samp_507,1887,3568765,42668674,samp_936,1.2392096951278448e-5
samp_2059,4242,3786874,71371836,samp_938,1.5695058549316963e-5
samp_2073,677,4337595,71371836,samp_938,2.1868188067281068e-6
samp_3937,1018,4108029,71371836,samp_938,3.4720614935809784e-6
samp_4305,36,3905470,71371836,samp_938,1.291523538558639e-7
samp_4344,1600,4351921,71371836,samp_938,5.151243869990192e-6
samp_4380,803,4773271,71371836,samp_938,2.357070565219724e-6
samp_468,23,4238051,71371836,samp_938,7.603871841685402e-8
samp_471,1451,4577490,71371836,samp_938,4.441330981686297e-6
samp_477,2908,4344744,71371836,samp_938,9.3778512806786e-6
samp_481,1705,3602070,71371836,samp_938,6.632012958443576e-6
samp_507,1516,3568765,71371836,samp_938,5.951882945304658e-6
samp_2059,8031,3786874,54258178,samp_941,3.908621033523989e-5
samp_2073,2983,4337595,54258178,samp_941,1.2674739663038911e-5
samp_3937,1904,4108029,54258178,samp_941,8.54217053326013e-6
samp_4305,178,3905470,54258178,samp_941,8.400042632374208e-7
samp_4344,2344,4351921,54258178,samp_941,9.926848601208928e-6
samp_4380,3186,4773271,54258178,samp_941,1.2301681357239064e-5
samp_468,107,4238051,54258178,samp_941,4.653207217771442e-7
samp_471,5638,4577490,54258178,samp_941,2.270034519285114e-5
samp_477,6412,4344744,54258178,samp_941,2.7199700098249137e-5
samp_481,1007,3602070,54258178,samp_941,5.152430189868464e-6
samp_507,2615,3568765,54258178,samp_941,1.3504811796786082e-5
samp_2059,4366,3786874,68786718,samp_944,1.6760936766580893e-5
samp_2073,830,4337595,68786718,samp_944,2.7817910414295124e-6
samp_3937,796,4108029,68786718,samp_944,2.8169230167680883e-6
samp_4305,49,3905470,68786718,samp_944,1.823972076437132e-7
samp_4344,1252,4351921,68786718,samp_944,4.182334238216885e-6
samp_4380,622,4773271,68786718,samp_944,1.8943913595381788e-6
samp_468,36,4238051,68786718,samp_944,1.2348998377092145e-7
samp_471,1582,4577490,68786718,samp_944,5.024287542898654e-6
samp_477,1986,4344744,68786718,samp_944,6.6452368305482695e-6
samp_481,1979,3602070,68786718,samp_944,7.987098811603527e-6
samp_507,1047,3568765,68786718,samp_944,4.2650501498045716e-6
samp_2059,14266,3786874,96852378,samp_947,3.889654943447816e-5
samp_2073,17328,4337595,96852378,samp_947,4.124669462246642e-5
samp_3937,3298,4108029,96852378,samp_947,8.289090135803369e-6
samp_4305,1007,3905470,96852378,samp_947,2.6622318575112517e-6
samp_4344,2918,4351921,96852378,samp_947,6.922994652585289e-6
samp_4380,4799,4773271,96852378,samp_947,1.0380645728909038e-5
samp_468,668,4238051,96852378,samp_947,1.6274212987686346e-6
samp_471,22281,4577490,96852378,samp_947,5.0257049235157696e-5
samp_477,10300,4344744,96852378,samp_947,2.447725680016548e-5
samp_481,1774,3602070,96852378,samp_947,5.08500259422211e-6
samp_507,3631,3568765,96852378,samp_947,1.05050472365419e-5
samp_2059,15248,3786874,NA,samp_961,NA
samp_2073,4165,4337595,NA,samp_961,NA
samp_3937,18911,4108029,NA,samp_961,NA
samp_4305,18267,3905470,NA,samp_961,NA
samp_4344,15149,4351921,NA,samp_961,NA
samp_4380,20965,4773271,NA,samp_961,NA
samp_468,21187,4238051,NA,samp_961,NA
samp_471,4493,4577490,NA,samp_961,NA
samp_477,12928,4344744,NA,samp_961,NA
samp_481,6591,3602070,NA,samp_961,NA
samp_507,15600,3568765,NA,samp_961,NA
samp_2059,3725,3786874,51992972,samp_962,1.891911333387311e-5
samp_2073,822,4337595,51992972,samp_962,3.644837534831567e-6
samp_3937,822,4108029,51992972,samp_962,3.848519342706133e-6
samp_4305,1108,3905470,51992972,samp_962,5.456596136580553e-6
samp_4344,906,4351921,51992972,samp_962,4.004078207586408e-6
samp_4380,1827,4773271,51992972,samp_962,7.361694863939873e-6
samp_468,3948,4238051,51992972,samp_962,1.7917042434358617e-5
samp_471,2132,4577490,51992972,samp_962,8.958084464788036e-6
samp_477,1124,4344744,51992972,samp_962,4.9757376758316754e-6
samp_481,1259,3602070,51992972,samp_962,6.7224710198314285e-6
samp_507,990,3568765,51992972,samp_962,5.335468994898112e-6
samp_2059,11095,3786874,70659804,samp_963,4.146426992121986e-5
samp_2073,3291,4337595,70659804,samp_963,1.0737581030870765e-5
samp_3937,6684,4108029,70659804,samp_963,2.302663686066143e-5
samp_4305,8249,3905470,70659804,samp_963,2.9892040986391775e-5
samp_4344,7104,4351921,70659804,samp_963,2.3101996902243845e-5
samp_4380,10142,4773271,70659804,samp_963,3.007011478204156e-5
samp_468,7327,4238051,70659804,samp_963,2.446738661810192e-5
samp_471,7367,4577490,70659804,samp_963,2.2776701868308054e-5
samp_477,14975,4344744,70659804,samp_963,4.877869873430149e-5
samp_481,8811,3602070,70659804,samp_963,3.461789246174051e-5
samp_507,10574,3568765,70659804,samp_963,4.193232340426241e-5
samp_2059,2465,3786874,58201274,samp_964,1.1184165298572512e-5
samp_2073,118,4337595,58201274,samp_964,4.674127086668055e-7
samp_3937,258,4108029,58201274,samp_964,1.0790801755657294e-6
samp_4305,108,3905470,58201274,samp_964,4.751360228857543e-7
samp_4344,257,4351921,58201274,samp_964,1.0146578717936544e-6
samp_4380,4573,4773271,58201274,samp_964,1.6460863674859273e-5
samp_468,128,4238051,58201274,samp_964,5.189330125568469e-7
samp_471,176,4577490,58201274,samp_964,6.606216043288772e-7
samp_477,339,4344744,58201274,samp_964,1.340611729258117e-6
samp_481,695,3602070,58201274,samp_964,3.3151269575889967e-6
samp_507,362,3568765,58201274,samp_964,1.74284244548149e-6
samp_2059,7638,3786874,72194412,samp_965,2.7937993715384955e-5
samp_2073,3603,4337595,72194412,samp_965,1.1505663782044694e-5
samp_3937,9373,4108029,72194412,samp_965,3.160396212789525e-5
samp_4305,4007,3905470,72194412,samp_965,1.4211582900006336e-5
samp_4344,9517,4351921,72194412,samp_965,3.0291130547979818e-5
samp_4380,18423,4773271,72194412,samp_965,5.346144297892491e-5
samp_468,7583,4238051,72194412,samp_965,2.4783993915349535e-5
samp_471,3369,4577490,72194412,samp_965,1.0194596078359326e-5
samp_477,7005,4344744,72194412,samp_965,2.233265536128605e-5
samp_481,1822,3602070,72194412,samp_965,7.006363102715583e-6
samp_507,12098,3568765,72194412,samp_965,4.695610289494612e-5
samp_2059,2622,3786874,61654024,samp_966,1.1230275360178348e-5
samp_2073,219,4337595,61654024,samp_966,8.18905311645652e-7
samp_3937,873,4108029,61654024,samp_966,3.446825647193524e-6
samp_4305,184,3905470,61654024,samp_966,7.641578691640729e-7
samp_4344,1142,4351921,61654024,samp_966,4.2562161344712835e-6
samp_4380,3026,4773271,61654024,samp_966,1.02823268434449e-5
samp_468,536,4238051,61654024,samp_966,2.051337805063882e-6
samp_471,290,4577490,61654024,samp_966,1.027564676431774e-6
samp_477,440,4344744,61654024,samp_966,1.642581991828684e-6
samp_481,1065,3602070,61654024,samp_966,4.795523596648844e-6
samp_507,1150,3568765,61654024,samp_966,5.226590349329901e-6
samp_2059,10079,3786874,68947598,samp_967,3.860267933607735e-5
samp_2073,2896,4337595,68947598,samp_967,9.68345674850494e-6
samp_3937,9382,4108029,68947598,samp_967,3.312400084416681e-5
samp_4305,3968,3905470,68947598,samp_967,1.4735986553903295e-5
samp_4344,11305,4351921,68947598,samp_967,3.7676488816942784e-5
samp_4380,15505,4773271,68947598,samp_967,4.711254202564941e-5
samp_468,7688,4238051,68947598,samp_967,2.6310436619433876e-5
samp_471,5306,4577490,68947598,samp_967,1.6812051071487897e-5
samp_477,4786,4344744,68947598,samp_967,1.5976783911641072e-5
samp_481,744,3602070,68947598,samp_967,2.99572294923506e-6
samp_507,12920,3568765,68947598,samp_967,5.250799338585709e-5
samp_2059,2270,3786874,43275834,samp_968,1.385158769186146e-5
samp_2073,189,4337595,43275834,samp_968,1.00685599046654e-6
samp_3937,343,4108029,43275834,samp_968,1.9293684526391092e-6
samp_4305,635,3905470,43275834,samp_968,3.757119191826632e-6
samp_4344,323,4351921,43275834,samp_968,1.7150471851281555e-6
samp_4380,1261,4773271,43275834,samp_968,6.104548498886172e-6
samp_468,3727,4238051,43275834,samp_968,2.0321125963275703e-5
samp_471,332,4577490,43275834,samp_968,1.675966113160165e-6
samp_477,370,4344744,43275834,samp_968,1.9678504285326893e-6
samp_481,736,3602070,43275834,samp_968,4.721502454337191e-6
samp_507,433,3568765,43275834,samp_968,2.803654535650494e-6
samp_2059,2745,3786874,43718446,samp_969,1.658046771655952e-5
samp_2073,240,4337595,43718446,samp_969,1.2656030880133198e-6
samp_3937,263,4108029,43718446,samp_969,1.4643926196956302e-6
samp_4305,190,3905470,43718446,samp_969,1.1127960580979111e-6
samp_4344,350,4351921,43718446,samp_969,1.8395954427298672e-6
samp_4380,1392,4773271,43718446,samp_969,6.670500592569872e-6
samp_468,768,4238051,43718446,samp_969,4.14505526360198e-6
samp_471,377,4577490,43718446,samp_969,1.8838626237757832e-6
samp_477,289,4344744,43718446,samp_969,1.5214894115676304e-6
samp_481,856,3602070,43718446,samp_969,5.435717777472134e-6
samp_507,429,3568765,43718446,samp_969,2.749632325877483e-6
samp_2059,13408,3786874,69519524,samp_970,5.09303142999347e-5
samp_2073,9136,4337595,69519524,samp_970,3.029704705581181e-5
samp_3937,6993,4108029,69519524,samp_970,2.448630403552084e-5
samp_4305,6037,3905470,69519524,samp_970,2.223520203450307e-5
samp_4344,9600,4351921,69519524,samp_970,3.173097669813838e-5
samp_4380,18905,4773271,69519524,samp_970,5.6970994404626315e-5
samp_468,6400,4238051,69519524,samp_970,2.1722359931194644e-5
samp_471,13276,4577490,69519524,samp_970,4.171891928904438e-5
samp_477,5643,4344744,69519524,samp_970,1.8682675401081212e-5
samp_481,1614,3602070,69519524,samp_970,6.445321602197559e-6
samp_507,12773,3568765,69519524,samp_970,5.148351274263224e-5
samp_2059,5572,3786874,62334626,samp_971,2.360483094903046e-5
samp_2073,536,4337595,62334626,samp_971,1.9823778293356137e-6
samp_3937,1311,4108029,62334626,samp_971,5.1196448242762454e-6
samp_4305,5088,3905470,62334626,samp_971,2.0899911082099735e-5
samp_4344,1322,4351921,62334626,samp_971,4.873276958955944e-6
samp_4380,4529,4773271,62334626,samp_971,1.5221479624301775e-5
samp_468,13715,4238051,62334626,samp_971,5.191588660804356e-5
samp_471,618,4577490,62334626,samp_971,2.165866643429038e-6
samp_477,870,4344744,62334626,samp_971,3.2123710425687345e-6
samp_481,1108,3602070,62334626,samp_971,4.934671578138698e-6
samp_507,1501,3568765,62334626,samp_971,6.747352246336144e-6
samp_2059,13882,3786874,51774660,samp_972,7.080337003053786e-5
samp_2073,2717,4337595,51774660,samp_972,1.2098273082852392e-5
samp_3937,5828,4108029,51774660,samp_972,2.7401149785641515e-5
samp_4305,9449,3905470,51774660,samp_972,4.6729946873732544e-5
samp_4344,5749,4351921,51774660,samp_972,2.551491054221494e-5
samp_4380,9245,4773271,51774660,samp_972,3.7408781986033264e-5
samp_468,12171,4238051,51774660,samp_972,5.546804103783568e-5
samp_471,3248,4577490,51774660,samp_972,1.3704757672759234e-5
samp_477,5441,4344744,51774660,samp_972,2.41878506397079e-5
samp_481,606,3602070,51774660,samp_972,3.249400330004903e-6
samp_507,6314,3568765,51774660,samp_972,3.4171919213341405e-5
samp_2059,3440,3786874,43701768,samp_973,2.078636649377354e-5
samp_2073,131,4337595,43701768,samp_973,6.910719868890094e-7
samp_3937,213,4108029,43701768,samp_973,1.1864435932668402e-6
samp_4305,230,3905470,43701768,samp_973,1.347582997249408e-6
samp_4344,300,4351921,43701768,samp_973,1.5773978498633568e-6
samp_4380,2156,4773271,43701768,samp_973,1.033555155053052e-5
samp_468,391,4238051,43701768,samp_973,2.111113444848823e-6
samp_471,216,4577490,43701768,samp_973,1.0797602608167656e-6
samp_477,199,4344744,43701768,samp_973,1.048069003840704e-6
samp_481,715,3602070,43701768,samp_973,4.542081120157077e-6
samp_507,368,3568765,43701768,samp_973,2.3595591049643874e-6
samp_2059,22549,3786874,50237698,samp_974,1.1852683852282656e-4
samp_2073,5384,4337595,50237698,samp_974,2.4707358721917302e-5
samp_3937,11492,4108029,50237698,samp_974,5.568425141876605e-5
samp_4305,22160,3905470,50237698,samp_974,1.12944924404992e-4
samp_4344,11387,4351921,50237698,samp_974,5.2083311197940846e-5
samp_4380,19203,4773271,50237698,samp_974,8.007985150272967e-5
samp_468,102702,4238051,50237698,samp_974,4.823730006887879e-4
samp_471,7287,4577490,50237698,samp_974,3.1687766882971876e-5
samp_477,8507,4344744,50237698,samp_974,3.8974675663125347e-5
samp_481,812,3602070,50237698,samp_974,4.487186806261726e-6
samp_507,12495,3568765,50237698,samp_974,6.969290677521555e-5
samp_2059,3927,3786874,48839190,samp_975,2.1233011431698664e-5
samp_2073,257,4337595,48839190,samp_975,1.2131532644012505e-6
samp_3937,698,4108029,48839190,samp_975,3.478992314259033e-6
samp_4305,545,3905470,48839190,samp_975,2.8572927789684217e-6
samp_4344,877,4351921,48839190,samp_975,4.126198698789551e-6
samp_4380,2180,4773271,48839190,samp_975,9.351299123370788e-6
samp_468,1136,4238051,48839190,samp_975,5.488374024154886e-6
samp_471,359,4577490,48839190,samp_975,1.6058263938135284e-6
samp_477,527,4344744,48839190,samp_975,2.483578951603184e-6
samp_481,842,3602070,48839190,samp_975,4.786207143542977e-6
samp_507,971,3568765,48839190,samp_975,5.570995740128354e-6
samp_2059,8919,3786874,50408802,samp_976,4.672280766730215e-5
samp_2073,2543,4337595,50408802,samp_976,1.163030179258764e-5
samp_3937,5163,4108029,50408802,samp_976,2.4932294493765556e-5
samp_4305,4379,3905470,50408802,samp_976,2.224309736182246e-5
samp_4344,5617,4351921,50408802,samp_976,2.5604543930781896e-5
samp_4380,8529,4773271,50408802,samp_976,3.544668666231217e-5
samp_468,20722,4238051,50408802,samp_976,9.699718140235593e-5
samp_471,6618,4577490,50408802,samp_976,2.8680913676135516e-5
samp_477,4466,4344744,50408802,samp_976,2.039145195106325e-5
samp_481,610,3602070,50408802,samp_976,3.359474202129697e-6
samp_507,6428,3568765,50408802,samp_976,3.573152408029726e-5
samp_2059,9397,3786874,176972348,samp_977,1.402177386300858e-5
samp_2073,883,4337595,176972348,samp_977,1.1502872101765812e-6
samp_3937,1614,4108029,176972348,samp_977,2.220059512620581e-6
samp_4305,291,3905470,176972348,samp_977,4.210311903201136e-7
samp_4344,3014,4351921,176972348,samp_977,3.913423349874217e-6
samp_4380,11307,4773271,176972348,samp_977,1.3385231515152011e-5
samp_468,324,4238051,176972348,samp_977,4.319897264700051e-7
samp_471,1011,4577490,176972348,samp_977,1.2480107849220152e-6
samp_477,2513,4344744,176972348,samp_977,3.268307296253346e-6
samp_481,5573,3602070,176972348,samp_977,8.742416273659025e-6
samp_507,2039,3568765,176972348,samp_977,3.2284484914489856e-6
samp_2059,18463,3786874,61087476,samp_978,7.981219098565367e-5
samp_2073,6114,4337595,61087476,samp_978,2.3074072525806148e-5
samp_3937,12207,4108029,61087476,samp_978,4.864332601267914e-5
samp_4305,16885,3905470,61087476,samp_978,7.077429915691355e-5
